"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX13241339","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/022/SRR17052122/SRR17052122.fastq.gz","","SRR17052122","SRX13241339","SAMN23470137","SRS11165432","PRJNA784098","SRP348167","SRA1335447","OU24_1.fq.gz","BSF ESB1 overexpr. U24h","BSF Ty::mNG::ESB1 overexpr.","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 overexpr. U24h","BGISEQ-500","BGISEQ","7265065400","72650654","5702","Trypanosoma brucei brucei","Bloodstream form Ty::mNG::ESB1 overexpression","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: Ty::mNG::ESB1 overexpression (uninduced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When weakly induced, near-endogenous Ty::mNG::ESB1 levels. When strongly induced, Ty::mNG::ESB1 overexpression. Cell line from which ESB cKO was derived.","d00ed90a5f073d015d043704028a1f05","6156275881","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/022/SRR17052122/SRR17052122.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/022/SRR17052122/SRR17052122.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/022/SRR17052122/SRR17052122.fastq.gz"
"SRX13241345","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/016/SRR17052116/SRR17052116.fastq.gz","","SRR17052116","SRX13241345","SAMN23470137","SRS11165432","PRJNA784098","SRP348167","SRA1335447","OII24_1.fq.gz","BSF ESB1 overexpr. II24h","BSF Ty::mNG::ESB1 overexpr.","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 overexpr. II24h","BGISEQ-500","BGISEQ","7330618600","73306186","5702","Trypanosoma brucei brucei","Bloodstream form Ty::mNG::ESB1 overexpression","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: Ty::mNG::ESB1 overexpression (strongly induced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When weakly induced, near-endogenous Ty::mNG::ESB1 levels. When strongly induced, Ty::mNG::ESB1 overexpression. Cell line from which ESB cKO was derived.","9cc013ef66cb026a59f757430c36aec6","6238296145","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/016/SRR17052116/SRR17052116.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/016/SRR17052116/SRR17052116.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/016/SRR17052116/SRR17052116.fastq.gz"
"SRX13241348","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/013/SRR17052113/SRR17052113.fastq.gz","","SRR17052113","SRX13241348","SAMN23470134","SRS11165431","PRJNA784098","SRP348167","SRA1335447","24U_1.fq.gz","BSF ESB1 RNAi U24h","BSF ESB1 RNAi 6xTy::mNG::ESB1","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 RNAi U24h","BGISEQ-500","BGISEQ","7619579200","76195792","5702","Trypanosoma brucei brucei","Bloodstream form ESB1 RNAi knockdown 6xTy::mNG::ESB1","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: ESB1 RNAi knockdown 6xTy::mNG::ESB1 (uninduced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged ESB1 (6xTy::mNG::ESB1) and tetracycline-inducible ESB1 RNAi","c4a8a4656fc72bb6c0ed647f58a0d645","6286935557","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/013/SRR17052113/SRR17052113.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/013/SRR17052113/SRR17052113.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/013/SRR17052113/SRR17052113.fastq.gz"
"SRX13241351","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/010/SRR17052110/SRR17052110.fastq.gz","","SRR17052110","SRX13241351","SAMN23470138","SRS11165433","PRJNA784098","SRP348167","SRA1335447","CI48_1.fq.gz","BSF ESB1 cKO I48h","BSF ESB1 cKO","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 cKO I48h","BGISEQ-500","BGISEQ","7431538200","74315382","5702","Trypanosoma brucei brucei","Bloodstream form Ty::mNG::ESB1 conditional knockout","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: Ty::mNG::ESB1 conditional knockout (induced 48h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line with both endogenous alleles of ESB1 deleted and expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When weakly induced, near-endogenous Ty::mNG::ESB1 levels. When uninduced, effective ESB1 knockout.","5513d0580702ce23b3ec62354d021d42","6327556676","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/010/SRR17052110/SRR17052110.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/010/SRR17052110/SRR17052110.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/010/SRR17052110/SRR17052110.fastq.gz"
"SRX13241354","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17052107/SRR17052107.fastq.gz","","SRR17052107","SRX13241354","SAMN23470138","SRS11165433","PRJNA784098","SRP348167","SRA1335447","CU48_1.fq.gz","BSF ESB1 cKO U48h","BSF ESB1 cKO","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 cKO U48h","BGISEQ-500","BGISEQ","7444639200","74446392","5702","Trypanosoma brucei brucei","Bloodstream form Ty::mNG::ESB1 conditional knockout","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: Ty::mNG::ESB1 conditional knockout (uninduced 48h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line with both endogenous alleles of ESB1 deleted and expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When weakly induced, near-endogenous Ty::mNG::ESB1 levels. When uninduced, effective ESB1 knockout.","799d741b0602b9c45d05a89b9a3cc4dc","6388221191","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17052107/SRR17052107.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17052107/SRR17052107.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/007/SRR17052107/SRR17052107.fastq.gz"
"SRX13241357","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/004/SRR17052104/SRR17052104.fastq.gz","","SRR17052104","SRX13241357","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V24U_1.fq.gz","BSF VEX1 RNAi U24h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi U24h","BGISEQ-500","BGISEQ","7332643600","73326436","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (uninduced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","01a2aec4ad2479ee707b1443dc84c632","6131447188","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/004/SRR17052104/SRR17052104.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/004/SRR17052104/SRR17052104.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/004/SRR17052104/SRR17052104.fastq.gz"
"SRX13241358","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR17052103/SRR17052103.fastq.gz","","SRR17052103","SRX13241358","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V48U_1.fq.gz","BSF VEX1 RNAi U48h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi U48h","BGISEQ-500","BGISEQ","7575841600","75758416","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (uninduced 48h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","eab7e248fcf98877dc6a6498bc348b2a","6335853455","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR17052103/SRR17052103.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR17052103/SRR17052103.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/003/SRR17052103/SRR17052103.fastq.gz"
"SRX13241360","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17052101/SRR17052101.fastq.gz","","SRR17052101","SRX13241360","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V72U_1.fq.gz","BSF VEX1 RNAi U72h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi U72h","BGISEQ-500","BGISEQ","6866280200","68662802","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (uninduced 72h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","c1c0b3aeeb4f408bf5bc6f23f4215534","5792934503","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17052101/SRR17052101.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17052101/SRR17052101.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/001/SRR17052101/SRR17052101.fastq.gz"
"SRX13241361","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17052100/SRR17052100.fastq.gz","","SRR17052100","SRX13241361","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V24I_1.fq.gz","BSF VEX1 RNAi I24h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi I24h","BGISEQ-500","BGISEQ","7342342800","73423428","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (induced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","ea98549ddca501098b3e77bd0493ab7c","6090501539","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17052100/SRR17052100.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17052100/SRR17052100.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/000/SRR17052100/SRR17052100.fastq.gz"
"SRX13241362","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/099/SRR17052099/SRR17052099.fastq.gz","","SRR17052099","SRX13241362","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V48I_1.fq.gz","BSF VEX1 RNAi I48h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi I48h","BGISEQ-500","BGISEQ","7569038800","75690388","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (induced 48h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","354e77f8e5cb0f31ea3f5ba0a925a675","6342937569","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/099/SRR17052099/SRR17052099.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/099/SRR17052099/SRR17052099.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/099/SRR17052099/SRR17052099.fastq.gz"
"SRX13241363","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/098/SRR17052098/SRR17052098.fastq.gz","","SRR17052098","SRX13241363","SAMN23470140","SRS11165434","PRJNA784098","SRP348167","SRA1335447","V72I_1.fq.gz","BSF VEX1 RNAi I72h","BSF VEX1 RNAi VEX1::mNG::6xTy","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF VEX1 RNAi I72h","BGISEQ-500","BGISEQ","7276313400","72763134","5702","Trypanosoma brucei brucei","Bloodstream form VEX1 RNAi knockdown VEX1::mNG::6xTy","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: VEX1 RNAi knockdown ESB1::mNG::6xTy (induced 72h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged VEX1 (VEX1::mNG::6xTy) and tetracycline-inducible VEX1 RNAi","264bfd19a53fd7bebb47a9bb4daf3950","6144266618","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/098/SRR17052098/SRR17052098.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/098/SRR17052098/SRR17052098.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/098/SRR17052098/SRR17052098.fastq.gz"
"SRX13241366","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/095/SRR17052095/SRR17052095.fastq.gz","","SRR17052095","SRX13241366","SAMN23470142","SRS11165435","PRJNA784098","SRP348167","SRA1335447","P777_24h-_1.fq.gz","PCF ESB1 overexpr. U24h","PCF Ty::mNG::ESB1 overexpr.","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","PCF ESB1 overexpr. U24h","BGISEQ-500","BGISEQ","7225258200","72252582","5702","Trypanosoma brucei brucei","Procyclic form Ty::mNG::ESB1 overexpression","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei procyclic form: Ty::mNG::ESB1 overexpression (uninduced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When induced, Ty::mNG::ESB1 overexpression.","55df1213403a0e93f13d161f541c4402","6289251684","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/095/SRR17052095/SRR17052095.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/095/SRR17052095/SRR17052095.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/095/SRR17052095/SRR17052095.fastq.gz"
"SRX13241368","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/093/SRR17052093/SRR17052093.fastq.gz","","SRR17052093","SRX13241368","SAMN23470142","SRS11165435","PRJNA784098","SRP348167","SRA1335447","P777_24h+_1.fq.gz","PCF ESB1 overexpr. I24h","PCF Ty::mNG::ESB1 overexpr.","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","PCF ESB1 overexpr. I24h","BGISEQ-500","BGISEQ","7203708600","72037086","5702","Trypanosoma brucei brucei","Procyclic form Ty::mNG::ESB1 overexpression","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei procyclic form: Ty::mNG::ESB1 overexpression (induced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing an exogenous copy of tagged ESB1 (Ty::mNG::ESB1) under the control of a tetracycline-inducible promoter. When induced, Ty::mNG::ESB1 overexpression.","1d077da1f1580e23436347b1f5f1fbae","6200538849","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/093/SRR17052093/SRR17052093.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/093/SRR17052093/SRR17052093.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/093/SRR17052093/SRR17052093.fastq.gz"
"SRX13241379","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/082/SRR17052082/SRR17052082.fastq.gz","","SRR17052082","SRX13241379","SAMN23470134","SRS11165431","PRJNA784098","SRP348167","SRA1335447","24I_1.fq.gz","BSF ESB1 RNAi I24h","BSF ESB1 RNAi 6xTy::mNG::ESB1","PRJNA784098","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","BSF ESB1 RNAi I24h","BGISEQ-500","BGISEQ","7457822600","74578226","5702","Trypanosoma brucei brucei","Bloodstream form ESB1 RNAi knockdown 6xTy::mNG::ESB1","BGISEQ-500 sequencing: RNA-seq of Trypanosoma brucei bloodstream form: ESB1 RNAi knockdown 6xTy::mNG::ESB1 (induced 24h)","Trypanosoma brucei transcription activator for monoallelic surface coat expression","Cell line expressing endogenously-tagged ESB1 (6xTy::mNG::ESB1) and tetracycline-inducible ESB1 RNAi","5fd0cdf7079eca95fd42c4731960f33e","6257525369","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/082/SRR17052082/SRR17052082.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/082/SRR17052082/SRR17052082.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/082/SRR17052082/SRR17052082.fastq.gz"
"SRX1471468","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/008/SRR2982158/SRR2982158.fastq.gz","","SRR2982158","SRX1471468","SAMN04324284","SRS1197364","PRJNA305332","SRP067138","SRA315529","WLT01","Illumina HiSeq reads from WLT replicate 1","BSF_SM_WLT_WLT","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","WLT_WLT_1","Illumina HiSeq 2000","ILLUMINA","3208713036","31769436","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei","Illumina HiSeq 2000 sequencing: Illumina HiSeq Reads from WLT replicate 1","Trypanosoma brucei brucei base J and H3.V transcription regulation","Microbe sample from Trypanosoma brucei","f78f562b6a091c731149fc4e59cc2b80","2772550055","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/008/SRR2982158/SRR2982158.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/008/SRR2982158/SRR2982158.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/008/SRR2982158/SRR2982158.fastq.gz"
"SRX1471485","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/009/SRR2982159/SRR2982159.fastq.gz","","SRR2982159","SRX1471485","SAMN04324284","SRS1197364","PRJNA305332","SRP067138","SRA315529","WLT02","Illumina HiSeq reads from WLT replicate 2","BSF_SM_WLT_WLT","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","WLT_WLT_2","Illumina HiSeq 2000","ILLUMINA","3517543665","34827165","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei","Illumina HiSeq 2000 sequencing: Illumina HiSeq Reads from WLT replicate 2","Trypanosoma brucei brucei base J and H3.V transcription regulation","Microbe sample from Trypanosoma brucei","6ffe6290cad292eff975725c2c202417","3023583301","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/009/SRR2982159/SRR2982159.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/009/SRR2982159/SRR2982159.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/009/SRR2982159/SRR2982159.fastq.gz"
"SRX1471524","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982203/SRR2982203.fastq.gz","","SRR2982203","SRX1471524","SAMN04324285","SRS1197413","PRJNA305332","SRP067138","SRA315772","Jnull01","Illumina HiSeq reads from J null replicate 1","BSF_SM_JJJ_JJJ","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","J_null_1","Illumina HiSeq 2000","ILLUMINA","4605251449","45596549","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei J null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from J null replicate 1","Trypanosoma brucei brucei base J and H3.V transcription regulation","Microbe sample from Trypanosoma brucei J null","e9df6d14631d7d58e0dd391e80ae461c","3961611646","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982203/SRR2982203.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982203/SRR2982203.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/003/SRR2982203/SRR2982203.fastq.gz"
"SRX1471537","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982223/SRR2982223.fastq.gz","","SRR2982223","SRX1471537","SAMN04324285","SRS1197413","PRJNA305332","SRP067138","SRA315772","Jnull02","Illumina HiSeq reads from J null replicate 2","BSF_SM_JJJ_JJJ","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","J_null_2","Illumina HiSeq 2000","ILLUMINA","3256885491","32246391","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei J null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from J null replicate 2","Trypanosoma brucei brucei base J and H3.V transcription regulation","Microbe sample from Trypanosoma brucei J null","8c7eead77ae209c6de56dbcff0e8e21b","2834860103","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982223/SRR2982223.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982223/SRR2982223.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/003/SRR2982223/SRR2982223.fastq.gz"
"SRX1471553","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/002/SRR2982242/SRR2982242.fastq.gz","","SRR2982242","SRX1471553","SAMN04324285","SRS1197413","PRJNA305332","SRP067138","SRA315772","Jnull03","Illumina HiSeq reads from J null replicate 3","BSF_SM_JJJ_JJJ","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","J_null_3","Illumina HiSeq 2000","ILLUMINA","4942767593","48938293","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei J null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from J null replicate 3","Trypanosoma brucei brucei base J and H3.V transcription regulation","Microbe sample from Trypanosoma brucei J null","85b261bb89a7abc40d4a5654947ad9bc","4264566608","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/002/SRR2982242/SRR2982242.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/002/SRR2982242/SRR2982242.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/002/SRR2982242/SRR2982242.fastq.gz"
"SRX1471574","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/001/SRR2982251/SRR2982251.fastq.gz","","SRR2982251","SRX1471574","SAMN04325232","SRS1197454","PRJNA305332","SRP067138","SRA315845","H3Vnull01","Illumina HiSeq reads from H3V null replicate 1","BSF_SM_H3V_H3V","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","H3V_null_1","Illumina HiSeq 2000","ILLUMINA","5206255686","51547086","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei H3V null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from H3V null replicate 1","Trypanosoma brucei brucei base J and H3.V transcription regulation","cells from single marker Lister 427 background with deletion of H3.V","392c4a2a5ed88f97130ef2ac3872fb3e","4502497076","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/001/SRR2982251/SRR2982251.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/001/SRR2982251/SRR2982251.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/001/SRR2982251/SRR2982251.fastq.gz"
"SRX1471576","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982253/SRR2982253.fastq.gz","","SRR2982253","SRX1471576","SAMN04325232","SRS1197454","PRJNA305332","SRP067138","SRA315845","H3Vnull02","Illumina HiSeq reads from H3V null replicate 2","BSF_SM_H3V_H3V","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","H3V_null_2","Illumina HiSeq 2000","ILLUMINA","5725561023","56688723","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei H3V null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from H3V null replicate 2","Trypanosoma brucei brucei base J and H3.V transcription regulation","cells from single marker Lister 427 background with deletion of H3.V","365deeb8a6b45c5d0a260fb79dfc0b38","4928104918","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982253/SRR2982253.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR2982253/SRR2982253.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/003/SRR2982253/SRR2982253.fastq.gz"
"SRX1471577","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/004/SRR2982254/SRR2982254.fastq.gz","","SRR2982254","SRX1471577","SAMN04325232","SRS1197454","PRJNA305332","SRP067138","SRA315845","H3Vnull03","Illumina HiSeq reads from H3V null replicate 3","BSF_SM_H3V_H3V","PRJNA305332","SINGLE","PolyA","TRANSCRIPTOMIC","RNA-Seq","H3V_null_3","Illumina HiSeq 2000","ILLUMINA","7842767463","77651163","5691","Trypanosoma brucei","Microbe sample from Trypanosoma brucei H3V null","Illumina HiSeq 2000 sequencing: Illumina HiSeq reads from H3V null replicate 3","Trypanosoma brucei brucei base J and H3.V transcription regulation","cells from single marker Lister 427 background with deletion of H3.V","669ff367ce4fdda04328ee06ae5ab922","6734118737","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/004/SRR2982254/SRR2982254.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/004/SRR2982254/SRR2982254.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR298/004/SRR2982254/SRR2982254.fastq.gz"
